source,target,year,weight
811,518,2008,0
811,518,2009,0
811,518,2010,0
811,518,2011,0
811,518,2012,0
811,518,2013,0
811,518,2014,1
811,523,2000,0
811,523,2001,0
811,523,2002,1
811,523,2003,0
811,523,2004,0
811,523,2005,0
811,523,2006,1
811,523,2007,0
811,523,2008,1
811,523,2009,0
811,523,2010,0
811,523,2011,0
811,523,2012,0
811,523,2013,0
811,523,2014,0
811,531,2000,0
811,531,2001,0
811,531,2002,0
811,531,2003,0
811,531,2004,0
811,531,2005,0
811,531,2006,0
811,531,2007,0
811,531,2008,0
811,531,2009,1
811,531,2010,0
811,531,2011,0
811,531,2012,0
811,531,2013,0
811,531,2014,0
811,533,2000,0
811,533,2001,0
811,533,2002,0
811,533,2003,0
811,533,2004,0
811,533,2005,0
811,533,2006,0
811,533,2007,0
811,533,2008,1
811,533,2009,0
811,533,2010,0
811,533,2011,0
811,533,2012,0
811,533,2013,0
811,533,2014,0
811,541,2000,0
811,541,2001,0
811,541,2002,0
811,541,2003,0
811,541,2004,2
811,541,2005,0
811,541,2006,2
811,541,2007,2
811,541,2008,1
811,541,2009,0
811,541,2010,0
811,541,2011,2
811,541,2012,0
811,541,2013,1
811,541,2014,2
811,561,2000,0
811,561,2001,0
811,561,2002,0
811,561,2003,0
811,561,2004,1
811,561,2005,1
811,561,2006,0
811,561,2007,0
811,561,2008,0
811,561,2009,1
811,561,2010,1
811,561,2011,0
811,561,2012,0
811,561,2013,0
811,561,2014,0
811,713,2000,0
811,713,2001,0
811,713,2002,0
811,713,2003,0
811,713,2004,0
811,713,2005,0
811,713,2006,0
811,713,2007,0
811,713,2008,1
811,713,2009,0
811,713,2010,0
811,713,2011,0
811,713,2012,0
811,713,2013,0
811,713,2014,0
811,811,2000,6
811,811,2001,11
811,811,2002,9
811,811,2003,4
811,811,2004,5
811,811,2005,4
811,811,2006,5
811,811,2007,4
811,811,2008,14
811,811,2009,5
811,811,2010,5
811,811,2011,11
811,811,2012,12
811,811,2013,21
811,811,2014,18
812,315,2000,0
812,315,2001,0
812,315,2002,0
812,315,2003,0
812,315,2004,0
812,315,2005,0
812,315,2006,0
812,315,2007,0
812,315,2008,1
812,315,2009,0
812,315,2010,0
812,315,2011,0
812,315,2012,0
812,315,2013,0
812,315,2014,0
812,325,2000,0
812,325,2001,0
812,325,2002,0
812,325,2003,1
812,325,2004,1
812,325,2005,1
812,325,2006,1
812,325,2007,1
812,325,2008,0
812,325,2009,0
812,325,2010,1
812,325,2011,0
812,325,2012,0
812,325,2013,0
812,325,2014,0
812,332,2000,0
812,332,2001,0
812,332,2002,0
812,332,2003,0
812,332,2004,0
812,332,2005,0
812,332,2006,1
812,332,2007,0
812,332,2008,0
812,332,2009,0
812,332,2010,0
812,332,2011,0
812,332,2012,0
812,332,2013,0
812,332,2014,0
812,333,2000,0
812,333,2001,0
812,333,2002,0
812,333,2003,1
812,333,2004,0
812,333,2005,0
812,333,2006,0
812,333,2007,0
812,333,2008,0
812,333,2009,0
812,333,2010,0
812,333,2011,0
812,333,2012,0
812,333,2013,0
812,333,2014,0
812,334,2000,0
812,334,2001,0
812,334,2002,1
812,334,2003,0
812,334,2004,0
812,334,2005,0
812,334,2006,2
812,334,2007,0
812,334,2008,0
812,334,2009,1
812,334,2010,0
812,334,2011,0
812,334,2012,0
812,334,2013,1
812,334,2014,2
812,339,2000,1
812,339,2001,0
812,339,2002,0
812,339,2003,0
812,339,2004,0
812,339,2005,1
812,339,2006,0
812,339,2007,1
812,339,2008,0
812,339,2009,0
812,339,2010,0
812,339,2011,0
812,339,2012,1
812,339,2013,0
812,339,2014,0
812,423,2000,0
812,423,2001,0
812,423,2002,0
812,423,2003,0
812,423,2004,0
812,423,2005,3
812,423,2006,0
812,423,2007,0
812,423,2008,0
812,423,2009,0
812,423,2010,0
812,423,2011,0
812,423,2012,0
812,423,2013,0
812,423,2014,0
812,443,2000,0
812,443,2001,0
812,443,2002,1
812,443,2003,0
812,443,2004,0
812,443,2005,0
812,443,2006,0
812,443,2007,0
812,443,2008,0
812,443,2009,0
812,443,2010,0
812,443,2011,0
812,443,2012,0
812,443,2013,0
812,443,2014,0
812,446,2000,0
812,446,2001,0
812,446,2002,0
812,446,2003,0
812,446,2004,0
812,446,2005,0
812,446,2006,1
812,446,2007,2
812,446,2008,0
812,446,2009,0
812,446,2010,0
812,446,2011,0
812,446,2012,0
812,446,2013,0
812,446,2014,0
812,448,2000,0
812,448,2001,0
812,448,2002,0
812,448,2003,0
812,448,2004,0
812,448,2005,0
812,448,2006,0
812,448,2007,0
812,448,2008,1
812,448,2009,0
812,448,2010,0
812,448,2011,0
812,448,2012,0
812,448,2013,0
812,448,2014,0
812,453,2000,0
812,453,2001,1
812,453,2002,1
812,453,2003,0
812,453,2004,0
812,453,2005,0
812,453,2006,0
812,453,2007,1
812,453,2008,0
812,453,2009,0
812,453,2010,0
812,453,2011,0
812,453,2012,0
812,453,2013,0
812,453,2014,0
812,454,2000,0
812,454,2001,0
812,454,2002,0
812,454,2003,0
812,454,2004,1
812,454,2005,0
812,454,2006,0
812,454,2007,0
812,454,2008,0
812,454,2009,0
812,454,2010,0
812,454,2011,0
812,454,2012,0
812,454,2013,1
812,454,2014,0
812,488,2000,0
812,488,2001,0
812,488,2002,0
812,488,2003,0
812,488,2004,0
812,488,2005,0
812,488,2006,0
812,488,2007,0
812,488,2008,0
812,488,2009,0
812,488,2010,0
812,488,2011,0
812,488,2012,1
812,488,2013,0
812,488,2014,0
812,511,2000,0
812,511,2001,0
812,511,2002,0
812,511,2003,0
812,511,2004,0
812,511,2005,0
812,511,2006,1
812,511,2007,2
812,511,2008,0
812,511,2009,0
812,511,2010,0
812,511,2011,1
812,511,2012,0
812,511,2013,0
812,511,2014,3
812,512,2000,0
812,512,2001,0
812,512,2002,0
812,512,2003,0
812,512,2004,0
812,512,2005,0
812,512,2006,0
812,512,2007,0
812,512,2008,0
812,512,2009,0
812,512,2010,0
812,512,2011,0
812,512,2012,1
812,512,2013,0
812,512,2014,0
812,515,2000,0
812,515,2001,1
812,515,2002,0
812,515,2003,0
812,515,2004,0
812,515,2005,0
812,515,2006,0
812,515,2007,0
812,515,2008,0
812,515,2009,0
812,515,2010,0
812,515,2011,0
812,515,2012,0
812,515,2013,0
812,515,2014,0
812,517,2000,0
812,517,2001,0
812,517,2002,0
812,517,2003,0
812,517,2004,0
812,517,2005,0
812,517,2006,1
812,517,2007,0
812,517,2008,0
812,517,2009,0
812,517,2010,0
812,517,2011,0
812,517,2012,0
812,517,2013,0
812,517,2014,0
812,518,2000,0
812,518,2001,0
812,518,2002,0
812,518,2003,0
812,518,2004,0
812,518,2005,0
812,518,2006,0
812,518,2007,0
812,518,2008,0
812,518,2009,0
812,518,2010,0
812,518,2011,0
812,518,2012,0
812,518,2013,0
812,518,2014,1
812,519,2000,0
812,519,2001,0
812,519,2002,0
812,519,2003,0
812,519,2004,0
812,519,2005,0
812,519,2006,0
812,519,2007,0
812,519,2008,0
812,519,2009,1
812,519,2010,0
812,519,2011,0
812,519,2012,0
812,519,2013,0
812,519,2014,0
812,522,2000,0
812,522,2001,0
812,522,2002,0
812,522,2003,0
812,522,2004,0
812,522,2005,0
812,522,2006,0
812,522,2007,0
812,522,2008,0
812,522,2009,0
812,522,2010,0
812,522,2011,1
812,522,2012,0
812,522,2013,1
812,522,2014,1
812,523,2000,1
812,523,2001,0
812,523,2002,0
812,523,2003,0
812,523,2004,4
812,523,2005,0
812,523,2006,0
812,523,2007,0
812,523,2008,0
812,523,2009,0
812,523,2010,0
812,523,2011,0
812,523,2012,0
812,523,2013,0
812,523,2014,0
812,524,2000,0
812,524,2001,0
812,524,2002,0
812,524,2003,0
812,524,2004,0
812,524,2005,0
812,524,2006,0
812,524,2007,0
812,524,2008,1
812,524,2009,0
812,524,2010,0
812,524,2011,1
812,524,2012,0
812,524,2013,2
812,524,2014,1
812,531,2000,0
812,531,2001,0
812,531,2002,1
812,531,2003,0
812,531,2004,0
812,531,2005,0
812,531,2006,0
812,531,2007,0
812,531,2008,0
812,531,2009,0
812,531,2010,0
812,531,2011,0
812,531,2012,1
812,531,2013,0
812,531,2014,0
812,532,2000,1
812,532,2001,0
812,532,2002,0
812,532,2003,0
812,532,2004,0
812,532,2005,0
812,532,2006,1
812,532,2007,0
812,532,2008,0
812,532,2009,0
812,532,2010,0
812,532,2011,0
812,532,2012,1
812,532,2013,0
812,532,2014,0
812,541,2000,0
812,541,2001,0
812,541,2002,0
812,541,2003,0
812,541,2004,2
812,541,2005,5
812,541,2006,1
812,541,2007,0
812,541,2008,0
812,541,2009,0
812,541,2010,4
812,541,2011,0
812,541,2012,5
812,541,2013,8
812,541,2014,1
812,561,2000,0
812,561,2001,0
812,561,2002,0
812,561,2003,1
812,561,2004,2
812,561,2005,0
812,561,2006,0
812,561,2007,1
812,561,2008,0
812,561,2009,0
812,561,2010,1
812,561,2011,1
812,561,2012,0
812,561,2013,3
812,561,2014,0
812,562,2000,0
812,562,2001,0
812,562,2002,0
812,562,2003,0
812,562,2004,0
812,562,2005,0
812,562,2006,0
812,562,2007,0
812,562,2008,0
812,562,2009,0
812,562,2010,0
812,562,2011,0
812,562,2012,1
812,562,2013,0
812,562,2014,0
812,611,2000,3
812,611,2001,0
812,611,2002,1
812,611,2003,0
812,611,2004,1
812,611,2005,1
812,611,2006,0
812,611,2007,0
812,611,2008,1
812,611,2009,0
812,611,2010,0
812,611,2011,0
812,611,2012,0
812,611,2013,0
812,611,2014,0
812,621,2000,0
812,621,2001,0
812,621,2002,0
812,621,2003,0
812,621,2004,1
812,621,2005,1
812,621,2006,3
812,621,2007,0
812,621,2008,0
812,621,2009,0
812,621,2010,0
812,621,2011,0
812,621,2012,0
812,621,2013,0
812,621,2014,0
812,623,2000,0
812,623,2001,0
812,623,2002,0
812,623,2003,0
812,623,2004,0
812,623,2005,0
812,623,2006,0
812,623,2007,0
812,623,2008,1
812,623,2009,0
812,623,2010,0
812,623,2011,0
812,623,2012,0
812,623,2013,0
812,623,2014,0
812,713,2000,0
812,713,2001,0
812,713,2002,0
812,713,2003,0
812,713,2004,0
812,713,2005,0
812,713,2006,1
812,713,2007,0
812,713,2008,0
812,713,2009,0
812,713,2010,0
812,713,2011,0
812,713,2012,0
812,713,2013,0
812,713,2014,0
812,722,2000,0
812,722,2001,0
812,722,2002,0
812,722,2003,0
812,722,2004,0
812,722,2005,0
812,722,2006,0
812,722,2007,0
812,722,2008,1
812,722,2009,1
812,722,2010,0
812,722,2011,0
812,722,2012,0
812,722,2013,0
812,722,2014,0
812,811,2000,0
812,811,2001,0
812,811,2002,0
812,811,2003,0
812,811,2004,0
812,811,2005,0
812,811,2006,0
812,811,2007,0
812,811,2008,0
812,811,2009,0
812,811,2010,0
812,811,2011,0
812,811,2012,1
812,811,2013,0
812,811,2014,0
812,812,2000,19
812,812,2001,26
812,812,2002,22
812,812,2003,16
812,812,2004,47
812,812,2005,16
812,812,2006,13
812,812,2007,25
812,812,2008,12
812,812,2009,6
812,812,2010,13
812,812,2011,15
812,812,2012,22
812,812,2013,14
812,812,2014,16
813,221,2000,2
813,221,2001,0
813,221,2002,0
813,221,2003,0
813,221,2004,0
813,221,2005,0
813,221,2006,0
813,221,2007,0
813,221,2008,0
813,221,2009,0
813,221,2010,1
813,221,2011,0
813,221,2012,1
813,221,2013,0
813,221,2014,0
813,237,2000,0
813,237,2001,0
813,237,2002,0
813,237,2003,0
813,237,2004,0
813,237,2005,0
813,237,2006,1
813,237,2007,0
813,237,2008,0
813,237,2009,0
813,237,2010,0
813,237,2011,0
813,237,2012,0
813,237,2013,0
813,237,2014,0
813,311,2000,0
813,311,2001,0
813,311,2002,0
813,311,2003,0
813,311,2004,1
813,311,2005,0
813,311,2006,1
813,311,2007,0
813,311,2008,0
813,311,2009,0
813,311,2010,0
813,311,2011,0
813,311,2012,0
813,311,2013,1
813,311,2014,0
813,312,2000,0
813,312,2001,0
813,312,2002,0
813,312,2003,0
813,312,2004,1
813,312,2005,0
813,312,2006,0
813,312,2007,0
813,312,2008,0
813,312,2009,0
813,312,2010,0
813,312,2011,0
813,312,2012,0
813,312,2013,0
813,312,2014,0
813,325,2000,0
813,325,2001,0
813,325,2002,0
813,325,2003,0
813,325,2004,0
813,325,2005,0
813,325,2006,0
813,325,2007,0
813,325,2008,0
813,325,2009,0
813,325,2010,0
813,325,2011,0
813,325,2012,1
813,325,2013,0
813,325,2014,0
813,333,2000,0
813,333,2001,0
813,333,2002,0
813,333,2003,0
813,333,2004,1
813,333,2005,0
813,333,2006,0
813,333,2007,0
813,333,2008,0
813,333,2009,0
813,333,2010,0
813,333,2011,0
813,333,2012,0
813,333,2013,0
813,333,2014,0
813,334,2000,0
813,334,2001,0
813,334,2002,0
813,334,2003,0
813,334,2004,0
813,334,2005,0
813,334,2006,0
813,334,2007,0
813,334,2008,0
813,334,2009,0
813,334,2010,0
813,334,2011,0
813,334,2012,1
813,334,2013,0
813,334,2014,0
813,423,2000,1
813,423,2001,0
813,423,2002,0
813,423,2003,0
813,423,2004,1
813,423,2005,0
813,423,2006,0
813,423,2007,0
813,423,2008,1
813,423,2009,0
813,423,2010,0
813,423,2011,0
813,423,2012,0
813,423,2013,0
813,423,2014,0
813,424,2000,0
813,424,2001,0
813,424,2002,0
813,424,2003,1
813,424,2004,0
813,424,2005,0
813,424,2006,0
813,424,2007,0
813,424,2008,0
813,424,2009,0
813,424,2010,0
813,424,2011,0
813,424,2012,0
813,424,2013,0
813,424,2014,0
813,441,2000,0
813,441,2001,0
813,441,2002,0
813,441,2003,0
813,441,2004,0
813,441,2005,0
813,441,2006,1
813,441,2007,0
813,441,2008,0
813,441,2009,0
813,441,2010,0
813,441,2011,0
813,441,2012,0
813,441,2013,0
813,441,2014,0
813,445,2000,0
813,445,2001,0
813,445,2002,0
813,445,2003,0
813,445,2004,1
813,445,2005,0
813,445,2006,0
813,445,2007,0
813,445,2008,0
813,445,2009,0
813,445,2010,0
813,445,2011,0
813,445,2012,0
813,445,2013,0
813,445,2014,0
813,451,2000,0
813,451,2001,0
813,451,2002,0
813,451,2003,0
813,451,2004,0
813,451,2005,0
813,451,2006,0
813,451,2007,0
813,451,2008,0
813,451,2009,1
813,451,2010,0
813,451,2011,0
813,451,2012,0
813,451,2013,0
813,451,2014,0
813,493,2000,0
813,493,2001,0
813,493,2002,0
813,493,2003,0
813,493,2004,0
813,493,2005,0
813,493,2006,0
813,493,2007,0
813,493,2008,0
813,493,2009,0
813,493,2010,0
813,493,2011,0
813,493,2012,0
813,493,2013,0
813,493,2014,1
813,511,2000,0
813,511,2001,0
813,511,2002,0
813,511,2003,2
813,511,2004,0
813,511,2005,0
813,511,2006,0
813,511,2007,2
813,511,2008,0
813,511,2009,0
813,511,2010,1
813,511,2011,0
813,511,2012,1
813,511,2013,0
813,511,2014,4
813,515,2000,0
813,515,2001,0
813,515,2002,0
813,515,2003,0
813,515,2004,0
813,515,2005,1
813,515,2006,0
813,515,2007,0
813,515,2008,0
813,515,2009,0
813,515,2010,0
813,515,2011,0
813,515,2012,0
813,515,2013,0
813,515,2014,0
813,517,2000,0
813,517,2001,1
813,517,2002,0
813,517,2003,0
813,517,2004,0
813,517,2005,0
813,517,2006,0
813,517,2007,0
813,517,2008,0
813,517,2009,0
813,517,2010,0
813,517,2011,0
813,517,2012,0
813,517,2013,0
813,517,2014,0
813,519,2000,0
813,519,2001,1
813,519,2002,0
813,519,2003,0
813,519,2004,0
813,519,2005,0
813,519,2006,0
813,519,2007,0
813,519,2008,0
813,519,2009,0
813,519,2010,0
813,519,2011,0
813,519,2012,1
813,519,2013,0
813,519,2014,0
813,522,2000,0
813,522,2001,0
813,522,2002,0
813,522,2003,0
813,522,2004,0
813,522,2005,0
813,522,2006,0
813,522,2007,1
813,522,2008,0
813,522,2009,0
813,522,2010,0
813,522,2011,0
813,522,2012,0
813,522,2013,0
813,522,2014,0
813,523,2000,0
813,523,2001,0
813,523,2002,0
813,523,2003,0
813,523,2004,0
813,523,2005,0
813,523,2006,0
813,523,2007,0
813,523,2008,0
813,523,2009,0
813,523,2010,0
813,523,2011,1
813,523,2012,0
813,523,2013,0
813,523,2014,0
813,525,2000,0
813,525,2001,0
813,525,2002,0
813,525,2003,0
813,525,2004,0
813,525,2005,1
813,525,2006,0
813,525,2007,0
813,525,2008,0
813,525,2009,0
813,525,2010,0
813,525,2011,0
813,525,2012,0
813,525,2013,0
813,525,2014,0
813,531,2000,0
813,531,2001,0
813,531,2002,0
813,531,2003,0
813,531,2004,0
813,531,2005,0
813,531,2006,0
813,531,2007,1
813,531,2008,0
813,531,2009,0
813,531,2010,0
813,531,2011,0
813,531,2012,0
813,531,2013,2
813,531,2014,0
813,541,2000,1
813,541,2001,0
813,541,2002,0
813,541,2003,0
813,541,2004,0
813,541,2005,1
813,541,2006,4
813,541,2007,2
813,541,2008,2
813,541,2009,0
813,541,2010,0
813,541,2011,1
813,541,2012,2
813,541,2013,0
813,541,2014,1
813,561,2000,1
813,561,2001,2
813,561,2002,0
813,561,2003,0
813,561,2004,0
813,561,2005,0
813,561,2006,1
813,561,2007,0
813,561,2008,0
813,561,2009,0
813,561,2010,0
813,561,2011,0
813,561,2012,0
813,561,2013,0
813,561,2014,1
813,611,2000,0
813,611,2001,2
813,611,2002,0
813,611,2003,0
813,611,2004,0
813,611,2005,0
813,611,2006,0
813,611,2007,0
813,611,2008,0
813,611,2009,0
813,611,2010,0
813,611,2011,0
813,611,2012,1
813,611,2013,0
813,611,2014,0
813,623,2000,0
813,623,2001,0
813,623,2002,0
813,623,2003,0
813,623,2004,0
813,623,2005,0
813,623,2006,0
813,623,2007,0
813,623,2008,0
813,623,2009,1
813,623,2010,0
813,623,2011,0
813,623,2012,0
813,623,2013,0
813,623,2014,0
813,624,2000,0
813,624,2001,0
813,624,2002,0
813,624,2003,0
813,624,2004,1
813,624,2005,0
813,624,2006,0
813,624,2007,2
813,624,2008,0
813,624,2009,0
813,624,2010,0
813,624,2011,0
813,624,2012,1
813,624,2013,0
813,624,2014,0
813,711,2000,2
813,711,2001,0
813,711,2002,0
813,711,2003,0
813,711,2004,0
813,711,2005,0
813,711,2006,0
813,711,2007,0
813,711,2008,1
813,711,2009,0
813,711,2010,0
813,711,2011,0
813,711,2012,0
813,711,2013,0
813,711,2014,0
813,712,2000,0
813,712,2001,0
813,712,2002,0
813,712,2003,0
813,712,2004,0
813,712,2005,0
813,712,2006,0
813,712,2007,0
813,712,2008,0
813,712,2009,0
813,712,2010,0
813,712,2011,0
813,712,2012,0
813,712,2013,1
813,712,2014,0
813,713,2000,0
813,713,2001,0
813,713,2002,0
813,713,2003,0
813,713,2004,0
813,713,2005,1
813,713,2006,0
813,713,2007,0
813,713,2008,0
813,713,2009,0
813,713,2010,0
813,713,2011,0
813,713,2012,1
813,713,2013,1
813,713,2014,0
813,721,2000,0
813,721,2001,0
813,721,2002,0
813,721,2003,0
813,721,2004,0
813,721,2005,0
813,721,2006,0
813,721,2007,0
813,721,2008,0
813,721,2009,1
813,721,2010,0
813,721,2011,0
813,721,2012,0
813,721,2013,0
813,721,2014,1
813,722,2000,0
813,722,2001,0
813,722,2002,0
813,722,2003,0
813,722,2004,1
813,722,2005,0
813,722,2006,0
813,722,2007,0
813,722,2008,0
813,722,2009,0
813,722,2010,0
813,722,2011,0
813,722,2012,0
813,722,2013,0
813,722,2014,0
813,812,2000,0
813,812,2001,0
813,812,2002,0
813,812,2003,0
813,812,2004,0
813,812,2005,0
813,812,2006,0
813,812,2007,0
813,812,2008,0
813,812,2009,0
813,812,2010,0
813,812,2011,0
813,812,2012,0
813,812,2013,1
813,812,2014,0
813,813,2000,3
813,813,2001,4
813,813,2002,6
813,813,2003,7
813,813,2004,22
813,813,2005,18
813,813,2006,6
813,813,2007,14
813,813,2008,7
813,813,2009,9
813,813,2010,3
813,813,2011,2
813,813,2012,7
813,813,2013,8
813,813,2014,9
813,921,2000,0
813,921,2001,1
813,921,2002,0
813,921,2003,0
813,921,2004,0
813,921,2005,0
813,921,2006,0
813,921,2007,0
813,921,2008,0
813,921,2009,0
813,921,2010,0
813,921,2011,0
813,921,2012,0
813,921,2013,0
813,921,2014,0
921,311,2000,0
921,311,2001,0
921,311,2002,0
921,311,2003,0
921,311,2004,0
921,311,2005,0
921,311,2006,0
921,311,2007,0
921,311,2008,0
921,311,2009,0
921,311,2010,0
921,311,2011,0
921,311,2012,0
921,311,2013,1
921,311,2014,0
921,336,2000,0
921,336,2001,0
921,336,2002,0
921,336,2003,0
921,336,2004,1
921,336,2005,0
921,336,2006,0
921,336,2007,0
921,336,2008,0
921,336,2009,0
921,336,2010,0
921,336,2011,0
921,336,2012,0
921,336,2013,0
921,336,2014,0
921,424,2000,0
921,424,2001,0
921,424,2002,0
921,424,2003,0
921,424,2004,0
921,424,2005,0
921,424,2006,0
921,424,2007,0
921,424,2008,0
921,424,2009,0
921,424,2010,0
921,424,2011,0
921,424,2012,0
921,424,2013,1
921,424,2014,0
921,622,2000,0
921,622,2001,0
921,622,2002,0
921,622,2003,0
921,622,2004,1
921,622,2005,0
921,622,2006,0
921,622,2007,0
921,622,2008,0
921,622,2009,0
921,622,2010,0
921,622,2011,0
921,622,2012,0
921,622,2013,0
921,622,2014,0
921,721,2000,0
921,721,2001,0
921,721,2002,0
921,721,2003,2
921,721,2004,0
921,721,2005,0
921,721,2006,0
921,721,2007,0
921,721,2008,0
921,721,2009,0
921,721,2010,0
921,721,2011,0
921,721,2012,0
921,721,2013,0
921,721,2014,0
921,921,2000,0
921,921,2001,0
921,921,2002,0
921,921,2003,0
921,921,2004,0
921,921,2005,0
921,921,2006,0
921,921,2007,0
921,921,2008,0
921,921,2009,0
921,921,2010,1
921,921,2011,0
921,921,2012,0
921,921,2013,1
921,921,2014,1
922,336,2000,1
922,336,2001,0
922,336,2002,0
922,336,2003,0
922,336,2004,0
922,336,2005,0
922,336,2006,0
922,336,2007,0
922,336,2008,0
922,336,2009,0
922,336,2010,0
922,336,2011,0
922,336,2012,0
922,336,2013,0
922,336,2014,0
922,339,2000,0
922,339,2001,0
922,339,2002,0
922,339,2003,0
922,339,2004,1
922,339,2005,0
922,339,2006,0
922,339,2007,0
922,339,2008,0
922,339,2009,0
922,339,2010,0
922,339,2011,0
922,339,2012,0
922,339,2013,0
922,339,2014,0
922,423,2000,0
922,423,2001,0
922,423,2002,0
922,423,2003,0
922,423,2004,1
922,423,2005,0
922,423,2006,0
922,423,2007,0
922,423,2008,0
922,423,2009,0
922,423,2010,0
922,423,2011,0
922,423,2012,0
922,423,2013,0
922,423,2014,0
922,448,2000,0
922,448,2001,0
922,448,2002,0
922,448,2003,0
922,448,2004,1
922,448,2005,0
922,448,2006,0
922,448,2007,0
922,448,2008,0
922,448,2009,0
922,448,2010,0
922,448,2011,0
922,448,2012,0
922,448,2013,0
922,448,2014,0
922,511,2000,0
922,511,2001,0
922,511,2002,0
922,511,2003,0
922,511,2004,0
922,511,2005,0
922,511,2006,0
922,511,2007,0
922,511,2008,0
922,511,2009,0
922,511,2010,1
922,511,2011,0
922,511,2012,0
922,511,2013,0
922,511,2014,0
922,541,2000,0
922,541,2001,0
922,541,2002,1
922,541,2003,0
922,541,2004,1
922,541,2005,1
922,541,2006,0
922,541,2007,0
922,541,2008,1
922,541,2009,0
922,541,2010,0
922,541,2011,2
922,541,2012,2
922,541,2013,0
922,541,2014,1
922,561,2000,2
922,561,2001,0
922,561,2002,0
922,561,2003,0
922,561,2004,0
922,561,2005,0
922,561,2006,0
922,561,2007,0
922,561,2008,0
922,561,2009,0
922,561,2010,0
922,561,2011,0
922,561,2012,0
922,561,2013,0
922,561,2014,0
922,813,2000,0
922,813,2001,0
922,813,2002,0
922,813,2003,0
922,813,2004,0
922,813,2005,1
922,813,2006,0
922,813,2007,0
922,813,2008,0
922,813,2009,0
922,813,2010,0
922,813,2011,0
922,813,2012,0
922,813,2013,0
922,813,2014,0
922,922,2000,0
922,922,2001,0
922,922,2002,0
922,922,2003,1
922,922,2004,0
922,922,2005,0
922,922,2006,0
922,922,2007,0
922,922,2008,2
922,922,2009,7
922,922,2010,2
922,922,2011,3
922,922,2012,0
922,922,2013,2
922,922,2014,1
923,523,2000,0
923,523,2001,0
923,523,2002,1
923,523,2003,0
923,523,2004,0
923,523,2005,0
923,523,2006,0
923,523,2007,0
923,523,2008,0
923,523,2009,0
923,523,2010,0
923,523,2011,0
923,523,2012,0
923,523,2013,0
923,523,2014,0
923,524,2000,0
923,524,2001,0
923,524,2002,0
923,524,2003,1
923,524,2004,0
923,524,2005,0
923,524,2006,0
923,524,2007,0
923,524,2008,0
923,524,2009,0
923,524,2010,0
923,524,2011,0
923,524,2012,0
923,524,2013,0
923,524,2014,0
923,541,2000,0
923,541,2001,0
923,541,2002,0
923,541,2003,1
923,541,2004,0
923,541,2005,0
923,541,2006,2
923,541,2007,0
923,541,2008,0
923,541,2009,1
923,541,2010,0
923,541,2011,0
923,541,2012,0
923,541,2013,0
923,541,2014,0
923,611,2000,1
923,611,2001,0
923,611,2002,0
923,611,2003,0
923,611,2004,0
923,611,2005,0
923,611,2006,0
923,611,2007,0
923,611,2008,0
923,611,2009,0
923,611,2010,0
923,611,2011,0
923,611,2012,0
923,611,2013,0
923,611,2014,0
923,621,2000,0
923,621,2001,0
923,621,2002,0
923,621,2003,0
923,621,2004,0
923,621,2005,3
923,621,2006,0
923,621,2007,0
923,621,2008,0
923,621,2009,0
923,621,2010,0
923,621,2011,0
923,621,2012,0
923,621,2013,1
923,621,2014,0
923,622,2000,0
923,622,2001,0
923,622,2002,0
923,622,2003,0
923,622,2004,1
923,622,2005,0
923,622,2006,0
923,622,2007,0
923,622,2008,0
923,622,2009,0
